Lugar;Algoritmo;RMSE;R2
La Rita;SVR - linear kernel;968.7005714;0.479420599
La Rita;SVR - linear kernel;968.7255314;0.386624019
La Rita;SVR - linear kernel;968.9735538;0.408124643
28 Millas;SVR - linear kernel;969.1048645;0.487529073
La Rita;SVR - linear kernel;969.3126921;0.454529683
La Rita;SVR - linear kernel;969.4245706;0.529605805
28 Millas;ESN;969.4252635;0.471151387
La Rita;Ridge regression;969.4723369;0.439585965
La Rita;Ridge regression;969.4723369;0.439585965
La Rita;Ridge regression;969.4723369;0.439585965
La Rita;Ridge regression;969.4723369;0.439585965
La Rita;ElasticNet regression;969.6924748;0.436317703
La Rita;SVR - linear kernel;969.7427391;0.466544068
La Rita;SVR - linear kernel;969.7983052;0.391976169
La Rita;ElasticNet regression;969.83108;0.455282106
La Rita;ElasticNet regression;969.83108;0.455282106
La Rita;ElasticNet regression;969.83108;0.455282106
La Rita;Ridge regression;969.8998191;0.455301503
La Rita;Ridge regression;969.8998191;0.455301503
La Rita;Ridge regression;969.8998191;0.455301503
La Rita;Linear regression;969.8998634;0.45530151
La Rita;Linear regression;969.8998634;0.45530151
La Rita;Linear regression;969.8998634;0.45530151
La Rita;Ridge regression;970.0427415;0.444317085
La Rita;Ridge regression;970.0427415;0.444317085
La Rita;Ridge regression;970.0427415;0.444317085
La Rita;Ridge regression;970.0427415;0.444317085
La Rita;Linear regression;970.1793974;0.444333867
La Rita;Linear regression;970.1793974;0.444333867
La Rita;Linear regression;970.1793974;0.444333867
La Rita;Linear regression;970.1793974;0.444333867
La Rita;SVR - linear kernel;970.2782874;0.400448243
La Rita;Ridge regression;970.4221881;0.454768163
La Rita;Linear regression;970.4659651;0.454766276
La Rita;SVR - linear kernel;970.5957403;0.467413093
28 Millas;SVR - linear kernel;970.7953627;0.474493918
La Rita;ElasticNet regression;971.0411064;0.428744305
La Rita;Linear regression;971.052415;0.439963728
La Rita;Linear regression;971.052415;0.439963728
La Rita;Linear regression;971.052415;0.439963728
La Rita;Linear regression;971.052415;0.439963728
La Rita;SVR - linear kernel;971.1330706;0.469495176
La Rita;SVR - linear kernel;971.251704;0.419826116
La Rita;SVR - linear kernel;971.3744646;0.414403325
La Rita;SVR - linear kernel;971.9126959;0.390302418
La Rita;SVR - linear kernel;971.9913504;0.492290851
La Rita;SVR - linear kernel;972.062313;0.353832626
La Rita;Ridge regression;972.175565;0.419338871
La Rita;Ridge regression;972.175565;0.419338871
La Rita;SVR - linear kernel;972.2012279;0.373141784
La Rita;SVR - linear kernel;972.2044372;0.437235269
La Rita;ElasticNet regression;972.3367771;0.431319281
La Rita;SVR - linear kernel;972.8801589;0.390392301
La Rita;Ridge regression;973.0049491;0.454332725
La Rita;Ridge regression;973.0049491;0.454332725
28 Millas;ESN;973.316987;0.311217254
La Rita;Linear regression;973.3602172;0.419525105
La Rita;Linear regression;973.3602172;0.419525105
La Rita;Linear regression;973.6251532;0.454404023
La Rita;Linear regression;973.6251532;0.454404023
La Rita;SVR - linear kernel;973.6424534;0.449712431
La Rita;SVR - linear kernel;973.6862699;0.406093922
La Rita;SVR - linear kernel;974.1638507;0.531539209
La Rita;SVR - linear kernel;974.2396648;0.452370291
La Rita;SVR - linear kernel;974.6267973;0.364191718
La Rita;SVR - linear kernel;974.7521205;0.501717279
La Rita;SVR - linear kernel;974.8457471;0.453191077
La Rita;Ridge regression;974.8568944;0.427041803
La Rita;Ridge regression;974.8568944;0.427041803
La Rita;SVR - linear kernel;975.1578431;0.387200438
La Rita;Ridge regression;975.3273806;0.42928835
La Rita;Ridge regression;975.3273806;0.42928835
La Rita;Linear regression;975.3883135;0.491858308
La Rita;Linear regression;975.3883135;0.491858308
La Rita;SVR - linear kernel;975.4510142;0.399745609
La Rita;Linear regression;976.0176382;0.429400725
La Rita;Linear regression;976.0176382;0.429400725
La Rita;SVR - linear kernel;976.3083596;0.434693493
28 Millas;ESN;976.3611397;0.398671058
La Rita;Ridge regression;976.5001622;0.432947983
La Rita;Ridge regression;976.5001622;0.432947983
La Rita;Ridge regression;976.5001622;0.432947983
La Rita;Linear regression;976.6957784;0.433028846
La Rita;Linear regression;976.6957784;0.433028846
La Rita;Linear regression;976.6957784;0.433028846
La Rita;SVR - linear kernel;976.8967199;0.373863544
La Rita;SVR - linear kernel;976.9115139;0.439145656
La Rita;SVR - linear kernel;977.0612541;0.499580976
La Rita;SVR - linear kernel;977.0664838;0.384597092
La Rita;SVR - linear kernel;977.3572461;0.479067065
La Rita;Linear regression;977.8647582;0.427064051
La Rita;Linear regression;977.8647582;0.427064051
La Rita;SVR - linear kernel;977.9255047;0.424902268
28 Millas;ESN;978.0008186;0.385869779
28 Millas;ESN;978.0008186;0.385869779
28 Millas;ESN;978.0008186;0.385869779
La Rita;SVR - linear kernel;978.9739769;0.456919692
La Rita;SVR - linear kernel;979.1027668;0.401925479
La Rita;SVR - linear kernel;979.1648227;0.463565165
La Rita;SVR - linear kernel;979.1924788;0.471604401
La Rita;Linear regression;979.2648826;0.480804136
La Rita;Linear regression;979.2648826;0.480804136
La Rita;SVR - linear kernel;979.2891881;0.553702173
La Rita;Ridge regression;979.3044423;0.475386644
La Rita;SVR - linear kernel;979.3485881;0.44233973
La Rita;SVR - linear kernel;979.4577139;0.397809387
La Rita;SVR - linear kernel;979.5264059;0.377085364
La Rita;Linear regression;979.6158245;0.475415525
La Rita;SVR - linear kernel;979.7008335;0.475744465
La Rita;Ridge regression;980.279637;0.439276589
La Rita;Ridge regression;980.279637;0.439276589
La Rita;SVR - linear kernel;980.3979535;0.49337098
La Rita;SVR - linear kernel;980.5752266;0.374044186
La Rita;SVR - linear kernel;980.777296;0.45513425
La Rita;Linear regression;981.0057898;0.43935782
La Rita;Linear regression;981.0057898;0.43935782
La Rita;SVR - linear kernel;981.1378091;0.46883008
La Rita;Ridge regression;981.2895878;0.416970109
La Rita;Linear regression;981.409865;0.416988607
La Rita;Ridge regression;981.8364972;0.432930606
La Rita;Ridge regression;981.8364972;0.432930606
La Rita;SVR - linear kernel;982.4997491;0.426623039
28 Millas;ESN;982.6040192;0.426545395
28 Millas;ESN;982.6040192;0.426545395
28 Millas;ESN;982.6040192;0.426545395
La Rita;SVR - linear kernel;982.9177987;0.398341473
La Rita;SVR - linear kernel;982.9216351;0.373532523
28 Millas;SVR - linear kernel;982.9651026;0.440672113
La Rita;SVR - linear kernel;982.9814424;0.460916639
La Rita;SVR - linear kernel;982.992179;0.42277638
La Rita;SVR - linear kernel;983.0258276;0.38963316
La Rita;SVR - linear kernel;983.1578845;0.450041823
La Rita;SVR - linear kernel;983.3271292;0.470231886
La Rita;Ridge regression;983.4095544;0.488050801
La Rita;SVR - linear kernel;983.6759176;0.408601371
La Rita;Linear regression;983.8051335;0.488127626
La Rita;SVR - linear kernel;984.09729;0.372201647
La Rita;Ridge regression;984.1300182;0.443324361
La Rita;Ridge regression;984.1300182;0.443324361
La Rita;Ridge regression;984.1300182;0.443324361
La Rita;Ridge regression;984.1300182;0.443324361
La Rita;SVR - linear kernel;984.3280399;0.420119446
La Rita;SVR - linear kernel;984.3638587;0.395520055
La Rita;SVR - linear kernel;984.4054795;0.425763581
La Rita;SVR - linear kernel;984.5719604;0.447076168
La Rita;SVR - linear kernel;984.7900605;0.503762531
28 Millas;ESN;984.8250768;0.350491801
28 Millas;ESN;984.8250768;0.350491801
28 Millas;ESN;984.8250768;0.350491801
28 Millas;ESN;984.8250768;0.350491801
La Rita;SVR - linear kernel;984.9167824;0.445338925
La Rita;SVR - linear kernel;984.9769828;0.363491043
La Rita;SVR - linear kernel;985.0793768;0.545354741
28 Millas;SVR - linear kernel;985.0838724;0.478141043
La Rita;Ridge regression;985.6414826;0.477581279
La Rita;SVR - linear kernel;985.9847625;0.455517424
La Rita;SVR - linear kernel;986.0848402;0.403469422
La Rita;Linear regression;986.1302505;0.477610385
La Rita;Linear regression;986.1755256;0.443707149
La Rita;Linear regression;986.1755256;0.443707149
La Rita;Linear regression;986.1755256;0.443707149
La Rita;Linear regression;986.1755256;0.443707149
La Rita;SVR - linear kernel;986.320487;0.391796609
La Rita;Linear regression;986.3733526;0.433398266
La Rita;Linear regression;986.3733526;0.433398266
La Rita;SVR - linear kernel;986.6325676;0.454064367
La Rita;SVR - linear kernel;987.0491468;0.476050993
La Rita;SVR - linear kernel;987.3367908;0.419016993
La Rita;SVR - linear kernel;987.4823311;0.547552982
La Rita;SVR - linear kernel;987.8751451;0.465864114
La Rita;SVR - linear kernel;987.9420587;0.412208716
La Rita;SVR - linear kernel;988.1956864;0.49348156
La Rita;SVR - linear kernel;988.2125652;0.376513033
La Rita;SVR - linear kernel;988.2672759;0.469812964
La Rita;SVR - linear kernel;988.4473614;0.386506128
La Rita;SVR - linear kernel;988.5902617;0.459176361
La Rita;SVR - linear kernel;989.0824274;0.421236057
La Rita;SVR - linear kernel;989.3433129;0.403399982
La Rita;SVR - linear kernel;989.387472;0.414696725
La Rita;SVR - linear kernel;989.7787397;0.430146422
La Rita;SVR - linear kernel;990.0274768;0.469517333
La Rita;SVR - linear kernel;990.5326193;0.389815108
La Rita;SVR - linear kernel;990.8709458;0.485687679
La Rita;Ridge regression;990.9847352;0.437067532
La Rita;Ridge regression;990.9847352;0.437067532
La Rita;Ridge regression;990.9847352;0.437067532
La Rita;SVR - linear kernel;991.1519967;0.500005799
La Rita;Ridge regression;991.1791568;0.451660295
La Rita;Ridge regression;991.1791568;0.451660295
La Rita;Ridge regression;991.1791568;0.451660295
La Rita;Ridge regression;991.1791568;0.451660295
La Rita;Linear regression;991.2163624;0.437160045
La Rita;Linear regression;991.2163624;0.437160045
La Rita;Linear regression;991.2163624;0.437160045
La Rita;SVR - linear kernel;991.4562747;0.481016071
La Rita;SVR - linear kernel;991.5290262;0.390631202
28 Millas;SVR - linear kernel;991.8607452;0.51733176
La Rita;SVR - linear kernel;991.9888032;0.428318827
La Rita;SVR - linear kernel;992.0645507;0.485194541
La Rita;SVR - linear kernel;992.1433974;0.505680516
La Rita;SVR - linear kernel;992.1927282;0.469795936
28 Millas;ESN;992.5228948;0.386970201
La Rita;SVR - linear kernel;992.6038933;0.403066816
La Rita;SVR - linear kernel;992.6116483;0.550972445
La Rita;SVR - linear kernel;992.6913123;0.384742145
La Rita;SVR - linear kernel;992.910754;0.419487844
La Rita;SVR - linear kernel;993.7867828;0.401671048
La Rita;SVR - linear kernel;993.9664134;0.416707863
La Rita;Linear regression;994.0160255;0.452150449
La Rita;Linear regression;994.0160255;0.452150449
La Rita;Linear regression;994.0160255;0.452150449
La Rita;Linear regression;994.0160255;0.452150449
La Rita;Ridge regression;994.3060359;0.435367165
La Rita;Ridge regression;994.3060359;0.435367165
28 Millas;ESN;995.0331987;0.379999097
La Rita;SVR - linear kernel;995.1666089;0.432068356
La Rita;SVR - linear kernel;995.6013889;0.374616846
La Rita;Ridge regression;996.7015921;0.45973102
La Rita;Ridge regression;996.7015921;0.45973102
La Rita;Ridge regression;996.7015921;0.45973102
La Rita;Ridge regression;996.7015921;0.45973102
La Rita;Ridge regression;996.8800513;0.426300964
La Rita;SVR - linear kernel;996.9449651;0.410746686
La Rita;Linear regression;997.0431971;0.426345412
La Rita;SVR - linear kernel;997.1911466;0.394464706
La Rita;SVR - linear kernel;997.3216128;0.476503845
La Rita;Ridge regression;997.892229;0.445635155
La Rita;Ridge regression;997.892229;0.445635155
La Rita;Ridge regression;997.892229;0.445635155
La Rita;SVR - linear kernel;998.0266571;0.548306376
La Rita;Linear regression;998.1877259;0.44574091
La Rita;Linear regression;998.1877259;0.44574091
La Rita;Linear regression;998.1877259;0.44574091
La Rita;SVR - linear kernel;998.671153;0.402146186
La Rita;Linear regression;999.6120252;0.436004957
La Rita;Linear regression;999.6120252;0.436004957
28 Millas;ESN;999.6712149;0.422192491
28 Millas;ESN;999.6712149;0.422192491
La Rita;SVR - linear kernel;999.7343307;0.401424386
La Rita;SVR - linear kernel;999.9803039;0.426595173
La Rita;Linear regression;1000.073756;0.460359812
La Rita;Linear regression;1000.073756;0.460359812
La Rita;Linear regression;1000.073756;0.460359812
La Rita;Linear regression;1000.073756;0.460359812
La Rita;SVR - linear kernel;1000.122071;0.389024387
La Rita;SVR - linear kernel;1000.230327;0.446122087
La Rita;SVR - linear kernel;1000.330192;0.426219627
28 Millas;ESN;1000.807777;0.451516096
28 Millas;ESN;1000.807777;0.451516096
28 Millas;ESN;1000.807777;0.451516096
La Rita;SVR - linear kernel;1000.862104;0.465502702
La Rita;SVR - linear kernel;1001.222315;0.41755576
La Rita;SVR - linear kernel;1001.426539;0.438422209
La Rita;Ridge regression;1001.481865;0.454206909
La Rita;Ridge regression;1001.481865;0.454206909
La Rita;Ridge regression;1001.481865;0.454206909
La Rita;SVR - linear kernel;1001.553296;0.463122007
La Rita;Linear regression;1001.84944;0.454343599
La Rita;Linear regression;1001.84944;0.454343599
La Rita;Linear regression;1001.84944;0.454343599
La Rita;SVR - linear kernel;1002.074885;0.484249422
La Rita;SVR - linear kernel;1002.084014;0.405235241
La Rita;SVR - linear kernel;1002.760731;0.407744197
La Rita;SVR - linear kernel;1003.224124;0.521901777
La Rita;SVR - linear kernel;1003.311697;0.413580187
La Rita;SVR - linear kernel;1003.696838;0.426073496
La Rita;SVR - linear kernel;1003.699704;0.372486612
La Rita;SVR - linear kernel;1003.746063;0.420353437
La Rita;SVR - linear kernel;1003.821619;0.44139923
La Rita;SVR - linear kernel;1003.929752;0.393985256
La Rita;SVR - linear kernel;1004.265074;0.347899453
La Rita;SVR - linear kernel;1004.434857;0.436044723
La Rita;SVR - linear kernel;1004.566156;0.538108825
La Rita;SVR - linear kernel;1004.8869;0.485800761
La Rita;SVR - linear kernel;1005.151529;0.400871726
La Rita;SVR - linear kernel;1005.187494;0.557981871
La Rita;SVR - linear kernel;1005.817332;0.526893563
La Rita;SVR - linear kernel;1005.914032;0.55403442
La Rita;SVR - linear kernel;1007.049817;0.483069862
La Rita;SVR - linear kernel;1007.277055;0.399968029
28 Millas;ESN;1007.364233;0.380710263
La Rita;SVR - linear kernel;1008.531754;0.489140702
La Rita;SVR - linear kernel;1008.869551;0.459351558
La Rita;SVR - linear kernel;1009.181911;0.430212149
La Rita;SVR - linear kernel;1009.251669;0.566907906
La Rita;SVR - linear kernel;1009.510142;0.476729956
La Rita;SVR - linear kernel;1010.148136;0.451897141
La Rita;SVR - linear kernel;1010.249079;0.42339195
La Rita;SVR - linear kernel;1010.385824;0.381586088
La Rita;SVR - linear kernel;1010.392502;0.532352514
La Rita;SVR - linear kernel;1010.431739;0.421068273
La Rita;SVR - linear kernel;1010.601176;0.539399568
La Rita;Ridge regression;1011.32532;0.462097713
La Rita;Ridge regression;1011.32532;0.462097713
La Rita;Ridge regression;1011.32532;0.462097713
La Rita;Ridge regression;1011.32532;0.462097713
La Rita;SVR - linear kernel;1011.936101;0.471229287
La Rita;SVR - linear kernel;1012.341496;0.534202115
La Rita;SVR - linear kernel;1012.451953;0.454299491
La Rita;SVR - linear kernel;1012.452115;0.434855902
La Rita;SVR - linear kernel;1012.879303;0.481743858
La Rita;SVR - linear kernel;1013.130379;0.389594013
La Rita;SVR - linear kernel;1013.443737;0.43098645
La Rita;Ridge regression;1013.687629;0.457002449
La Rita;Ridge regression;1013.687629;0.457002449
La Rita;Ridge regression;1013.687629;0.457002449
La Rita;SVR - linear kernel;1013.72932;0.434205966
La Rita;SVR - linear kernel;1014.055594;0.405261354
La Rita;Linear regression;1014.207953;0.45717233
La Rita;Linear regression;1014.207953;0.45717233
La Rita;Linear regression;1014.207953;0.45717233
La Rita;SVR - linear kernel;1014.386027;0.396063454
La Rita;SVR - linear kernel;1014.739961;0.386400522
La Rita;SVR - linear kernel;1015.04932;0.432067053
La Rita;SVR - linear kernel;1015.231643;0.377629166
La Rita;SVR - linear kernel;1015.297317;0.394105455
La Rita;SVR - linear kernel;1015.412388;0.57407807
La Rita;Linear regression;1015.444732;0.462765813
La Rita;Linear regression;1015.444732;0.462765813
La Rita;Linear regression;1015.444732;0.462765813
La Rita;Linear regression;1015.444732;0.462765813
La Rita;SVR - linear kernel;1015.548505;0.521332973
La Rita;SVR - linear kernel;1015.770211;0.400711019
